procedure_name_en,property_type_id,property_type_en,property_sub_type_id,property_sub_type_en,property_usage_en,reg_type_id,reg_type_en,area_id,area_name_en,building_name_en,project_number,project_name_en,master_project_en,nearest_landmark_en,nearest_metro_en,nearest_mall_en,rooms_en,has_parking,procedure_area,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3,instance_year,instance_month,instance_day,meter_sale_price,procedure_area_clipped
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,435,Al Hebiah Fourth,RED RESIDENCE,848.0,RED RESIDENCE,Dubai Sports City,Sports City Swimming Academy,Dubai Internet City,Marina Mall,1 B/R,1,70.51,1.0,1.0,0.0,2015.0,6.0,22.0,11347.33,70.51
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,LAKE TERRACE,438.0,LAKE TERRACE,Jumeirah Lakes Towers,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,Studio,1,52.95,1.0,1.0,0.0,2009.0,4.0,14.0,6445.33,52.95
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,GOLDCREST VIEWS 2,150.0,GOLD CREST VIEWS2,Jumeirah Lakes Towers,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,3 B/R,1,161.27,1.0,1.0,0.0,2024.0,4.0,30.0,11781.48,161.27
Sell,1,Land,60.0,Unknown,Residential,1,Existing Properties,298,Al Warqa Third,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,Unknown,0,1103.87,1.0,1.0,0.0,2021.0,3.0,15.0,5888.37,1103.87
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Marina Quay West,1456.0,MARINA QUAYS,Dubai Marina,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,1 B/R,1,72.0,1.0,2.0,0.0,2015.0,6.0,22.0,18472.22,72.0
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,435,Al Hebiah Fourth,ELITE 10 SPORTS RESIDENCE - 2,1607.0,ELITE 10 SPORTS RESIDENCE,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Studio,1,40.59,1.0,2.0,0.0,2015.0,6.0,22.0,12564.67,40.59
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1046.0,Unknown,Meadows 8,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Unknown,0,563.09,1.0,2.0,0.0,2015.0,6.0,22.0,3551.83,563.09
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,ATTESSA X2,1046.0,Unknown,Dubai Marina,Burj Al Arab,Jumeirah Beach Residency,Marina Mall,2 B/R,1,144.74,2.0,1.0,0.0,2011.0,12.0,26.0,12436.09,144.74
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,330,Marsa Dubai,LIV MARINA,2352.0,LIV MARINA,Dubai Marina,Burj Al Arab,Dubai Marina,Marina Mall,1 B/R,1,75.88,1.0,2.0,0.0,2022.0,9.0,28.0,24176.96,75.88
Sell,4,Villa,4.0,Villa,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1046.0,Emirates Living - Springs 9,Springs - 2,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,2 B/R,0,172.53,1.0,1.0,0.0,2015.0,6.0,22.0,2624.98,172.53
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,ROYALE RESIDENCE 1,477.0,ROYALE RESIDENCE1,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Studio,1,34.23,1.0,1.0,0.0,2025.0,10.0,14.0,11101.37,34.23
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,AURORA W1,1046.0,Unknown,Dubai Marina,Burj Al Arab,Jumeirah Beach Residency,Marina Mall,1 B/R,1,88.54,1.0,1.0,0.0,2015.0,6.0,22.0,14682.63,88.54
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,The Matrix,99.0,THE MATRIX,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Studio,1,55.2,1.0,1.0,0.0,2023.0,8.0,24.0,10163.04,55.2
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,GOLDCREST VIEWS 2,150.0,GOLD CREST VIEWS2,Jumeirah Lakes Towers,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,2 B/R,1,88.16,1.0,2.0,0.0,2015.0,6.0,22.0,12477.31,88.16
Sell,3,Unit,101.0,Hotel Apartment,Hospitality ,1,Existing Properties,330,Marsa Dubai,ORRA HARBOUR TOWER 1,255.0,HARBOUR RESIDENCES,Dubai Marina,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,Studio,1,35.9,1.0,1.0,0.0,2019.0,11.0,25.0,8356.55,35.9
Sell,2,Building,60.0,Unknown,Residential / Commercial,1,Existing Properties,339,Al Mararr,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Palm Deira Metro Stations,Dubai Mall,Unknown,0,43.27,1.0,1.0,0.0,2017.0,9.0,25.0,60711.81,43.27
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,GOLDCREST VIEWS 2,150.0,GOLD CREST VIEWS2,Jumeirah Lakes Towers,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,Studio,1,37.95,1.0,1.0,0.0,2012.0,9.0,25.0,10274.7,37.95
Sell,2,Building,60.0,Unknown,Residential,1,Existing Properties,343,Al Warsan First,Unknown,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,Unknown,0,1415.1,1.0,1.0,0.0,2008.0,4.0,28.0,7222.39,1415.1
Delayed Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Stella Maris,1664.0,STELLA MARIS,Dubai Marina,Sports City Swimming Academy,Jumeirah Beach Residency,Marina Mall,2 B/R,1,134.85,1.0,1.0,0.0,2023.0,1.0,19.0,22246.94,134.85
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,PRINCESS TOWER,221.0,PRINCESS TOWER,Dubai Marina,Burj Al Arab,Mina Seyahi,Marina Mall,4 B/R,1,295.36,1.0,1.0,0.0,2015.0,6.0,22.0,788.57,295.36
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,MARINA VIEW TOWER A,1046.0,Unknown,Dubai Marina,Burj Al Arab,Marina Mall Metro Station,Marina Mall,2 B/R,1,88.54,1.0,2.0,0.0,2015.0,6.0,22.0,10006.86,88.54
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,390,Burj Khalifa,Burj Views Tower B,1451.0,BURJ VIEWS,DownTown Dubai,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,1 B/R,1,100.61,1.0,1.0,0.0,2025.0,6.0,26.0,18189.05,100.61
Sell - Pre registration,3,Unit,101.0,Hotel Apartment,Hospitality ,0,Off-Plan Properties,330,Marsa Dubai,ORRA HARBOUR TOWER 2,255.0,HARBOUR RESIDENCES,Dubai Marina,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,2 B/R,1,128.78,1.0,1.0,0.0,2013.0,11.0,28.0,8433.36,128.78
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,CONTINENTAL TOWER,1380.0,Continental Tower,Dubai Marina,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,3 B/R,1,163.87,1.0,1.0,0.0,2025.0,9.0,15.0,25019.83,163.87
Sell,2,Building,60.0,Unknown,Residential / Commercial,1,Existing Properties,233,Hor Al Anz,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Abu Baker Al Siddique Metro Station,City Centre Mirdif,Unknown,0,265.7,1.0,1.0,0.0,2003.0,12.0,29.0,1881.82,265.7
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,435,Al Hebiah Fourth,Sportz By Danube - 2,2845.0,Sportz By Danube ,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,2 B/R,1,78.89,1.0,2.0,0.0,2024.0,10.0,14.0,16225.12,78.89
Sell,4,Villa,4.0,Villa,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1052.0,Emirates Living - Springs 14,Springs - 1,Sports City Swimming Academy,Damac Properties,Marina Mall,2 B/R,0,206.75,1.0,1.0,0.0,2015.0,6.0,22.0,10882.71,206.75
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,390,Burj Khalifa,CLAREN TOWER 1,1275.0,CLAREN 1,DownTown Dubai,Downtown Dubai,Business Bay Metro Station,Dubai Mall,2 B/R,1,116.78,1.0,1.0,0.0,2023.0,4.0,27.0,18410.69,116.78
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,390,Burj Khalifa,Forte T1,1660.0,FORTE,DownTown Dubai,Burj Khalifa,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,2 B/R,1,93.63,1.0,1.0,0.0,2019.0,12.0,23.0,21626.49,93.63
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Beauport X1,1046.0,Unknown,Dubai Marina,Burj Al Arab,Jumeirah Beach Residency,Marina Mall,3 B/R,1,275.18,1.0,1.0,0.0,2015.0,6.0,22.0,18533.32,275.18
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,351,Al Thanyah Third,ALSIDIR 4,1046.0,Unknown,The Greens,Burj Al Arab,Dubai Internet City,Marina Mall,3 B/R,0,155.27,1.0,1.0,0.0,2008.0,5.0,26.0,12880.79,155.27
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,435,Al Hebiah Fourth,EDEN GARDEN,510.0,EDEN GARDEN,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,1 B/R,1,62.33,1.0,1.0,0.0,2016.0,3.0,24.0,8262.47,62.33
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,410,Palm Jumeirah,AQUAMARINE,1040.0,TIARA RESIDENCE,Palm Jumeirah,Burj Al Arab,Knowledge Village,Marina Mall,1 B/R,1,171.78,1.0,1.0,0.0,2017.0,9.0,18.0,18919.55,171.78
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1046.0,Unknown,Meadows 1,Sports City Swimming Academy,Damac Properties,Marina Mall,Unknown,0,540.05,1.0,2.0,0.0,2007.0,11.0,19.0,2275.34,540.05
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,Elite Residences 6,330.0,ELITE 6 SPORTS RESIDENCE,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,1 B/R,1,71.54,1.0,1.0,0.0,2015.0,6.0,22.0,14313.87,71.54
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Jumeirah Gate Tower 1,1790.0,Jumeirah Gate,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Residency,Marina Mall,2 B/R,1,105.3,2.0,1.0,0.0,2015.0,6.0,22.0,39886.04,105.3
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,MARINA DIAMOND - A,1046.0,Unknown,Dubai Marina,Burj Al Arab,Dubai Marina,Marina Mall,2 B/R,1,91.32,1.0,1.0,0.0,2015.0,11.0,18.0,13140.6,91.32
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,Royale Residence 2,479.0,ROYALE RESIDENCE2,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Studio,1,40.27,1.0,1.0,0.0,2023.0,2.0,22.0,6282.59,40.27
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,351,Al Thanyah Third,ALNAKHEEL 3,1046.0,Unknown,The Greens,Burj Al Arab,Dubai Internet City,Marina Mall,3 B/R,1,191.84,1.0,1.0,0.0,2015.0,6.0,22.0,6776.48,191.84
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Bahar 6,1046.0,Unknown,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,1 B/R,1,72.44,1.0,1.0,0.0,2013.0,5.0,16.0,16220.32,72.44
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,390,Burj Khalifa,MISKA 4,1046.0,Unknown,DownTown Dubai,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,2 B/R,1,130.44,1.0,1.0,0.0,2014.0,1.0,28.0,19932.54,130.44
Sell,3,Unit,42.0,Office,Commercial,1,Existing Properties,350,Al Thanyah Fifth,1 Lake Plaza,1046.0,Unknown,Jumeirah Lakes Towers,Burj Al Arab,Damac Properties,Marina Mall,Office,1,85.1,1.0,1.0,0.0,2015.0,6.0,22.0,8519.39,85.1
Sell,4,Villa,4.0,Villa,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1035.0,Emirates Living - Springs 5,Springs - 4,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,3 B/R,0,392.03,1.0,1.0,0.0,2015.0,6.0,22.0,2461.26,392.03
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,H-03,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,1 B/R,0,134.46,2.0,1.0,0.0,2009.0,4.0,15.0,3495.46,134.46
Sell,3,Unit,42.0,Office,Commercial,1,Existing Properties,341,Trade Center First,LATIFA TOWER,614.0,LATIFA TOWER,Unknown,Burj Khalifa,Emirates Towers Metro Station,Dubai Mall,Office,1,97.78,1.0,1.0,0.0,2015.0,6.0,22.0,17230.52,97.78
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,435,Al Hebiah Fourth,VEGA,3414.0,VEGA,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,2 B/R,1,103.41,1.0,1.0,0.0,2025.0,5.0,23.0,15083.23,103.41
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,330,Marsa Dubai,MARINA SHORES,2425.0,MARINA SHORES,Dubai Marina,Burj Al Arab,Dubai Marina,Marina Mall,2 B/R,1,106.61,1.0,1.0,0.0,2022.0,11.0,14.0,31299.95,106.61
Delayed Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Jumeirah Living Marina Gate,1743.0,JUMEIRAH LIVING MARINA GATE ,Dubai Marina,Burj Al Arab,Marina Towers,Marina Mall,1 B/R,1,87.81,1.0,2.0,0.0,2015.0,6.0,22.0,24712.45,87.81
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,HDS SUNSTAR,1267.0,HDS SUNSTAR 1,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,1 B/R,1,90.65,1.0,1.0,0.0,2024.0,1.0,25.0,3861.0,90.65
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,DEC TOWERS T1,1046.0,Unknown,Dubai Marina,Sports City Swimming Academy,Jumeirah Beach Residency,Marina Mall,1 B/R,1,76.5,2.0,1.0,0.0,2015.0,6.0,22.0,9232.16,76.5
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,LAKE TERRACE,438.0,LAKE TERRACE,Jumeirah Lakes Towers,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,1 B/R,1,69.14,1.0,1.0,0.0,2015.0,6.0,22.0,14969.63,69.14
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,435,Al Hebiah Fourth,ARENA APARTMENTS,82.0,ARENA APARTMENTS,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Studio,1,52.58,1.0,1.0,0.0,2015.0,6.0,22.0,9475.12,52.58
Sell - Pre registration,3,Unit,101.0,Hotel Apartment,Hospitality ,0,Off-Plan Properties,390,Burj Khalifa,Address Residences Sky View 2,1338.0,THE ADDRESS RESIDENCE - SKY VIEW,DownTown Dubai,Burj Khalifa,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,2 B/R,1,157.88,1.0,1.0,0.0,2015.0,6.0,22.0,28064.91,157.88
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,317,Jumeirah First,Unknown,1046.0,Unknown,Unknown,Burj Khalifa,Financial Centre,Dubai Mall,Unknown,0,687.48,2.0,2.0,0.0,2020.0,8.0,21.0,5818.35,687.48
Sell,4,Villa,4.0,Villa,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1052.0,Emirates Living - Springs 14,Springs - 1,Sports City Swimming Academy,Damac Properties,Marina Mall,3 B/R,0,255.29,1.0,4.0,0.0,2015.0,6.0,22.0,6247.8,255.29
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,390,Burj Khalifa,Al NOUJOUM TOWER,567.0,BURJ AL NUJOOM,DownTown Dubai,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Studio,1,42.02,1.0,1.0,0.0,2013.0,12.0,23.0,20704.43,42.02
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,ALMASS,1046.0,Unknown,Dubai Marina,Burj Al Arab,Marina Towers,Marina Mall,3 B/R,1,223.15,1.0,2.0,0.0,2015.0,6.0,22.0,7150.12,223.15
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,LIV RESIDENCE,1827.0,LIV RESIDENCE,Dubai Marina,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,2 B/R,1,150.63,1.0,1.0,0.0,2022.0,8.0,30.0,20248.29,150.63
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,CAYAN TOWER,130.0,CAYAN TOWER,Dubai Marina,Burj Al Arab,Marina Towers,Marina Mall,3 B/R,1,168.46,2.0,1.0,0.0,2015.0,6.0,22.0,24931.73,168.46
Sell,4,Villa,4.0,Villa,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1044.0,Emirates Living - Springs 7,Springs - 3,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,2 B/R,0,243.58,1.0,1.0,0.0,2015.0,6.0,22.0,10674.11,243.58
Delayed Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,OCEAN HEIGHTS,431.0,OCEAN HEIGHTS,Dubai Marina,Burj Al Arab,Mina Seyahi,Marina Mall,1 B/R,1,85.94,1.0,1.0,0.0,2011.0,11.0,24.0,11954.85,85.94
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,390,Burj Khalifa,Forte T2,1660.0,FORTE,DownTown Dubai,Burj Khalifa,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,2 B/R,1,106.11,1.0,1.0,0.0,2016.0,4.0,27.0,20939.48,106.11
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,390,Burj Khalifa,City Center Residences,2359.0,City Center Residences,DownTown Dubai,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,2 B/R,1,98.72,1.0,2.0,0.0,2022.0,6.0,13.0,21388.91,98.72
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,435,Al Hebiah Fourth,ELITE RESIDENCES 2,333.0,ELITE II SPORTS RESIDENCE,Dubai Sports City,Sports City Swimming Academy,Dubai Internet City,Marina Mall,Studio,1,46.01,1.0,1.0,0.0,2009.0,7.0,17.0,8765.05,46.01
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,N-15,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,1 B/R,0,69.0,1.0,1.0,0.0,2008.0,10.0,23.0,4710.14,69.0
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,ATTESSA X2,1046.0,Unknown,Dubai Marina,Burj Al Arab,Jumeirah Beach Residency,Marina Mall,2 B/R,1,144.74,1.0,1.0,0.0,2015.0,6.0,22.0,23144.95,144.74
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,E-07,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,1 B/R,0,67.0,2.0,2.0,0.0,2009.0,9.0,28.0,5820.9,67.0
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,P-15,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,Studio,0,45.0,1.0,1.0,0.0,2015.0,6.0,22.0,4666.67,45.0
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Bahar 1,1046.0,Unknown,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,1 B/R,1,107.35,1.0,1.0,0.0,2024.0,4.0,24.0,12808.57,107.35
Sell,2,Building,60.0,Unknown,Residential,1,Existing Properties,233,Hor Al Anz,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Abu Baker Al Siddique Metro Station,Unknown,Unknown,0,332.87,1.0,1.0,0.0,2012.0,3.0,28.0,9012.53,332.87
Sell,3,Unit,101.0,Hotel Apartment,Hospitality ,1,Existing Properties,330,Marsa Dubai,ORRA HARBOUR TOWER 2,255.0,HARBOUR RESIDENCES,Dubai Marina,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,2 B/R,1,135.06,1.0,1.0,0.0,2021.0,9.0,24.0,8884.94,135.06
Sell,3,Unit,23.0,Shop,Commercial,1,Existing Properties,343,Al Warsan First,X-05,1046.0,Unknown,International City Phase 1,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,Unknown,0,82.0,1.0,1.0,0.0,2009.0,8.0,25.0,5114.94,82.0
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,DORRA BAY,1046.0,Unknown,Dubai Marina,Burj Al Arab,Jumeirah Beach Residency,Marina Mall,3 B/R,1,171.13,1.0,1.0,0.0,2013.0,3.0,14.0,11044.24,171.13
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,410,Palm Jumeirah,Unknown,1046.0,Unknown,Palm Jumeirah,Burj Al Arab,Al Sufouh,Marina Mall,Unknown,0,622.62,1.0,1.0,0.0,2021.0,2.0,17.0,19209.15,622.62
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Amwaj 4,1046.0,Unknown,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Residency,Marina Mall,1 B/R,1,108.67,1.0,1.0,0.0,2021.0,12.0,13.0,10122.39,108.67
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,M-07,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,1 B/R,0,68.0,1.0,1.0,0.0,2015.0,6.0,22.0,6397.06,68.0
Sell,4,Villa,4.0,Villa,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1053.0,Emirates Living - Springs 15,Springs - 1,Sports City Swimming Academy,Damac Properties,Marina Mall,2 B/R,0,186.33,1.0,1.0,0.0,2015.0,6.0,22.0,4293.46,186.33
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,330,Marsa Dubai,CONTINENTAL TOWER,1380.0,Continental Tower,Dubai Marina,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,3 B/R,1,220.64,1.0,1.0,0.0,2014.0,11.0,19.0,18721.45,220.64
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,GOLDCREST VIEWS 2,150.0,GOLD CREST VIEWS2,Jumeirah Lakes Towers,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,Studio,1,29.71,1.0,1.0,0.0,2012.0,7.0,31.0,9592.73,30.606
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,X-12,1046.0,Unknown,International City Phase 1,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,Studio,0,45.0,1.0,1.0,0.0,2015.0,6.0,22.0,4977.78,45.0
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,435,Al Hebiah Fourth,GLOBAL GOLF RESIDENCE 2,593.0,GLOBAL GOLF RESIDENCE 2,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Studio,1,33.51,1.0,1.0,0.0,2015.0,6.0,22.0,7758.88,33.51
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,276,Al Bada,Unknown,1046.0,Unknown,Unknown,Burj Khalifa,Financial Centre,Dubai Mall,Unknown,0,1370.32,1.0,1.0,0.0,2015.0,6.0,22.0,2152.78,1370.32
Sell,3,Unit,23.0,Shop,Commercial,1,Existing Properties,350,Al Thanyah Fifth,1 Lake Plaza,1046.0,Unknown,Jumeirah Lakes Towers,Burj Al Arab,Damac Properties,Marina Mall,Shop,1,48.99,1.0,1.0,0.0,2009.0,6.0,30.0,10744.03,48.99
Delayed Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,AMAL TOWER,591.0,AMAL TOWER,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,2 B/R,1,116.84,1.0,1.0,0.0,2025.0,7.0,28.0,12887.98,116.84
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,306,Al Twar Fourth,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Etisalat Metro Station,City Centre Mirdif,Unknown,0,431.07,1.0,1.0,0.0,2014.0,9.0,16.0,3595.7,431.07
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,307,Al Safouh First,OLGANA,138.0,Varazze Tower,Sufouh Gardens,Burj Al Arab,Dubai Internet City,Mall of the Emirates,1 B/R,1,74.48,1.0,1.0,0.0,2015.0,6.0,22.0,16003.46,74.48
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,GOLF VIEW RESIDENCE,719.0,GOLF VIEW RESIDENCE,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,2 B/R,1,101.57,2.0,1.0,0.0,2010.0,8.0,17.0,10095.5,101.57
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,Elite Residences 6,330.0,ELITE 6 SPORTS RESIDENCE,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Studio,1,38.21,1.0,2.0,0.0,2015.0,6.0,22.0,8243.92,38.21
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Studio One ,1776.0,Studio One,Dubai Marina,Sports City Swimming Academy,Jumeirah Beach Residency,Marina Mall,1 B/R,1,66.17,1.0,1.0,0.0,2023.0,12.0,25.0,21082.06,66.17
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,OCEAN HEIGHTS,431.0,OCEAN HEIGHTS,Dubai Marina,Burj Al Arab,Mina Seyahi,Marina Mall,1 B/R,1,107.95,2.0,1.0,0.0,2022.0,11.0,28.0,9726.73,107.95
