transaction_id,procedure_id,trans_group_id,trans_group_ar,trans_group_en,procedure_name_ar,procedure_name_en,instance_date,property_type_id,property_type_ar,property_type_en,property_sub_type_id,property_sub_type_ar,property_sub_type_en,property_usage_ar,property_usage_en,reg_type_id,reg_type_ar,reg_type_en,area_id,area_name_ar,area_name_en,building_name_ar,building_name_en,project_number,project_name_ar,project_name_en,master_project_en,master_project_ar,nearest_landmark_ar,nearest_landmark_en,nearest_metro_ar,nearest_metro_en,nearest_mall_ar,nearest_mall_en,rooms_ar,rooms_en,has_parking,procedure_area,actual_worth,meter_sale_price,rent_value,meter_rent_price,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3,source_dataset,actual_worth_was_missing,procedure_area_was_missing,meter_sale_price_was_missing,rent_value_was_missing,meter_rent_price_was_missing,instance_year,instance_month,instance_day
1-11-2007-3378,11,1,مبايعات,Sales,بيع,Sell,2007-11-19,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 1,السهول 1,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,عقارات داماك,Damac Properties,مارينا مول,Marina Mall,Unknown,Unknown,0,540.05,1228800,2275.34,1259412.0,8456.15,1.0,2.0,0.0,transactions,0,0,0,1,1,2007.0,11.0,19.0
1-110-2007-141,110,1,مبايعات,Sales,تسجيل إيجارة تنتهى بالتملك,Lease to Own Registration,2007-03-20,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 1,السهول 1,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,عقارات داماك,Damac Properties,مارينا مول,Marina Mall,Unknown,Unknown,0,567.08,1386800,2445.51,1259412.0,8456.15,2.0,2.0,2.0,transactions,0,0,0,1,1,2007.0,3.0,20.0
1-11-2025-37345,11,1,مبايعات,Sales,بيع,Sell,,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 9,السهول 9,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,عقارات داماك,Damac Properties,مارينا مول,Marina Mall,Unknown,Unknown,0,539.95,8450000,15649.6,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
1-11-2007-28,11,1,مبايعات,Sales,بيع,Sell,,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 9,السهول 9,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,عقارات داماك,Damac Properties,مارينا مول,Marina Mall,Unknown,Unknown,0,551.94,1196800,2168.35,1259412.0,8456.15,1.0,2.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
2-13-2025-25460,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 9,السهول 9,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,عقارات داماك,Damac Properties,مارينا مول,Marina Mall,Unknown,Unknown,0,962.94,2600000,2700.06,1259412.0,8456.15,2.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
2-13-2025-15665,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 9,السهول 9,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,عقارات داماك,Damac Properties,مارينا مول,Marina Mall,Unknown,Unknown,0,597.74,6297500,10535.52,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
2-13-2017-8713,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,2017-10-16,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 9,السهول 9,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,Unknown,Unknown,0,640.1,2700000,4218.09,1259412.0,8456.15,2.0,1.0,0.0,transactions,0,0,0,1,1,2017.0,10.0,16.0
1-11-2022-16070,11,1,مبايعات,Sales,بيع,Sell,,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 9,السهول 9,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,Unknown,Unknown,0,679.31,5750000,8464.47,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
1-11-2025-38950,11,1,مبايعات,Sales,بيع,Sell,2025-09-19,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 9,السهول 9,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,Unknown,Unknown,0,698.07,13900000,19912.04,1259412.0,8456.15,1.0,2.0,0.0,transactions,0,0,0,1,1,2025.0,9.0,19.0
1-11-2008-2994,11,1,مبايعات,Sales,بيع,Sell,2008-05-21,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 9,السهول 9,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,عقارات داماك,Damac Properties,مارينا مول,Marina Mall,Unknown,Unknown,0,659.8,1409800,2136.71,1259412.0,8456.15,1.0,2.0,0.0,transactions,0,0,0,1,1,2008.0,5.0,21.0
2-13-2022-16889,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,2022-10-27,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 9,السهول 9,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,عقارات داماك,Damac Properties,مارينا مول,Marina Mall,Unknown,Unknown,0,1098.58,4086462,3719.77,1259412.0,8456.15,2.0,1.0,0.0,transactions,0,0,0,1,1,2022.0,10.0,27.0
2-13-2010-1180,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,2010-03-22,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 9,السهول 9,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,Unknown,Unknown,0,575.16,1700000,2955.7,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2010.0,3.0,22.0
2-110-2010-2151,110,2,رهون,Mortgages,تسجيل إيجارة تنتهى بالتملك,Lease to Own Registration,,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 9,السهول 9,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,عقارات داماك,Damac Properties,مارينا مول,Marina Mall,Unknown,Unknown,0,527.22,954240,1809.95,954240.0,1809.95,2.0,2.0,2.0,transactions,0,0,0,0,0,2015.0,6.0,22.0
1-11-2006-2395,11,1,مبايعات,Sales,بيع,Sell,2006-12-20,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 9,السهول 9,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,عقارات داماك,Damac Properties,مارينا مول,Marina Mall,Unknown,Unknown,0,589.93,1206800,2045.67,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2006.0,12.0,20.0
2-13-2021-5215,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 9,السهول 9,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,عقارات داماك,Damac Properties,مارينا مول,Marina Mall,Unknown,Unknown,0,551.57,2075000,3761.99,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
2-110-2007-352,110,2,رهون,Mortgages,تسجيل إيجارة تنتهى بالتملك,Lease to Own Registration,2007-07-30,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 2,السهول 2,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,Unknown,Unknown,0,681.82,1329503,1949.93,1329503.0,1949.93,2.0,2.0,4.0,transactions,0,0,0,0,0,2007.0,7.0,30.0
1-11-2011-382,11,1,مبايعات,Sales,بيع,Sell,,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 2,السهول 2,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,Unknown,Unknown,0,676.15,3720000,5501.74,1259412.0,8456.15,1.0,2.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
1-11-2025-16086,11,1,مبايعات,Sales,بيع,Sell,2025-04-21,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 2,السهول 2,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,Unknown,Unknown,0,540.05,13375000,24766.23,1259412.0,8456.15,3.0,1.0,0.0,transactions,0,0,0,1,1,2025.0,4.0,21.0
2-13-2013-4052,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,2013-06-20,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 2,السهول 2,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,Unknown,Unknown,0,1067.83,8000000,7491.83,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2013.0,6.0,20.0
1-11-2016-9434,11,1,مبايعات,Sales,بيع,Sell,,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 2,السهول 2,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,Unknown,Unknown,0,555.84,4850000,8725.53,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
1-110-2007-211,110,1,مبايعات,Sales,تسجيل إيجارة تنتهى بالتملك,Lease to Own Registration,,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 2,السهول 2,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,Unknown,Unknown,0,539.95,1887000,3494.77,1259412.0,8456.15,2.0,2.0,2.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
2-110-2007-211,110,2,رهون,Mortgages,تسجيل إيجارة تنتهى بالتملك,Lease to Own Registration,,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 2,السهول 2,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,Unknown,Unknown,0,539.95,1288736,2386.77,1288736.0,2386.77,2.0,2.0,2.0,transactions,0,0,0,0,0,2015.0,6.0,22.0
1-11-2006-2249,11,1,مبايعات,Sales,بيع,Sell,,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 2,السهول 2,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,Unknown,Unknown,0,540.05,1425800,2640.13,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
2-13-2019-8781,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,2019-12-24,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 2,السهول 2,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,عقارات داماك,Damac Properties,مارينا مول,Marina Mall,Unknown,Unknown,0,554.17,2550000,4601.48,1259412.0,8456.15,2.0,1.0,0.0,transactions,0,0,0,1,1,2019.0,12.0,24.0
2-13-2025-35296,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 2,السهول 2,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,عقارات داماك,Damac Properties,مارينا مول,Marina Mall,Unknown,Unknown,0,697.05,3150000,4519.04,1259412.0,8456.15,2.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
1-11-2024-24213,11,1,مبايعات,Sales,بيع,Sell,,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 2,السهول 2,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,Unknown,Unknown,0,750.84,10500000,13984.34,1259412.0,8456.15,1.0,2.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
1-11-2006-1870,11,1,مبايعات,Sales,بيع,Sell,,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 2,السهول 2,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,Unknown,Unknown,0,769.79,1543800,2005.48,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
1-110-2007-444,110,1,مبايعات,Sales,تسجيل إيجارة تنتهى بالتملك,Lease to Own Registration,,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 2,السهول 2,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,Unknown,Unknown,0,852.66,1561800,1831.68,1259412.0,8456.15,2.0,2.0,4.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
1-11-2006-1578,11,1,مبايعات,Sales,بيع,Sell,2006-09-28,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 2,السهول 2,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,Unknown,Unknown,0,1003.26,1813800,1807.91,1259412.0,8456.15,1.0,2.0,0.0,transactions,0,0,0,1,1,2006.0,9.0,28.0
3-9-2023-5710,9,3,هبات,Gifts,هبه,Grant,2023-11-20,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 2,السهول 2,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,Unknown,Unknown,0,291.02,3000000,10308.57,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2023.0,11.0,20.0
1-11-2007-755,11,1,مبايعات,Sales,بيع,Sell,2007-03-19,4,فيلا,Villa,60.0,Unknown,Unknown,سكني,Residential,1,العقارات القائمة,Existing Properties,352,الثنيه الرابعة,Al Thanayah Fourth,Unknown,Unknown,1046.0,Unknown,Unknown,Meadows 2,السهول 2,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,عقارات داماك,Damac Properties,مارينا مول,Marina Mall,Unknown,Unknown,0,1315.97,1881800,1429.97,1259412.0,8456.15,1.0,2.0,0.0,transactions,0,0,0,1,1,2007.0,3.0,19.0
